종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
046070,코다코,KOSDAQ,운송장비·부품,"1,265",-5,-0.39,"49,416,283,840"
047770,코데즈컴바인,KOSDAQ,섬유·의류,"1,800",5,0.28,"68,116,683,600"
078940,코드네이처,KOSDAQ,건설,"1,550",-15,-0.96,"59,839,096,950"
080530,코디,KOSDAQ,화학,"1,460",-25,-1.68,"41,305,295,080"
224060,코디엠,KOSDAQ,반도체,171,1,0.59,"50,312,975,004"
104540,코렌텍,KOSDAQ,의료·정밀기기,"10,050",90,0.90,"124,100,616,000"
027050,코리아나,KOSDAQ,화학,"2,805",30,1.08,"112,200,000,000"
290510,코리아센터,KOSDAQ,소프트웨어,"5,180",395,8.25,"593,288,430,280"
190650,코리아에셋투자증권,KOSDAQ,금융,"9,180",-50,-0.54,"58,641,840,000"
101670,코리아에스이,KOSDAQ,금속,"1,900",-15,-0.78,"35,910,000,000"
123410,코리아에프티,KOSDAQ,운송장비·부품,"2,730",25,0.92,"76,006,104,720"
036690,코맥스,KOSDAQ,통신장비,"3,460",20,0.58,"53,952,046,420"
049430,코메론,KOSDAQ,의료·정밀기기,"8,930",0,0.00,"80,798,640,000"
183300,코미코,KOSDAQ,반도체,"45,200","1,250",2.84,"452,924,204,400"
041960,코미팜,KOSDAQ,제약,"7,120",210,3.04,"457,003,437,120"
089890,코세스,KOSDAQ,반도체,"8,340",40,0.48,"138,318,583,080"
009730,코센,KOSDAQ,금속,"2,715",0,0.00,"51,080,816,355"
082660,코스나인,KOSDAQ,화학,865,-39,-4.31,"43,015,872,180"
222040,코스맥스엔비티,KOSDAQ,음식료·담배,"4,300",-10,-0.23,"88,700,400,000"
241710,코스메카코리아,KOSDAQ,화학,"9,170",-50,-0.54,"97,935,600,000"
069110,코스온,KOSDAQ,화학,"2,630",0,0.00,"62,963,935,800"
166480,코아스템,KOSDAQ,제약,"12,100",450,3.86,"192,498,161,900"
045970,코아시아,KOSDAQ,IT부품,"6,130",30,0.49,"161,310,189,880"
196450,코아시아옵틱스,KOSDAQ,의료·정밀기기,"1,870",-5,-0.27,"77,105,010,620"
029960,코엔텍,KOSDAQ,기타서비스,"8,050",120,1.51,"402,500,000,000"
102940,코오롱생명과학,KOSDAQ,제약,"33,750",50,0.15,"385,167,015,000"
950160,코오롱티슈진,KOSDAQ,제약,"8,010",0,0.00,"520,009,600,500"
056000,코원플레이,KOSDAQ,디지털컨텐츠,"2,860",0,0.00,"56,399,843,500"
033290,코웰패션,KOSDAQ,유통,"6,160",160,2.67,"545,161,441,440"
056360,코위버,KOSDAQ,통신장비,"6,640",10,0.15,"65,050,752,000"
282880,코윈테크,KOSDAQ,기계·장비,"24,000",500,2.13,"234,008,952,000"
121850,코이즈,KOSDAQ,IT부품,"3,035",5,0.17,"59,529,021,125"
015710,코콤,KOSDAQ,통신장비,"4,890",25,0.51,"85,724,145,000"
052330,코텍,KOSDAQ,정보기기,"8,490",-20,-0.24,"132,227,946,480"
322780,코퍼스코리아,KOSDAQ,오락·문화,"2,375",20,0.85,"84,919,725,750"
126600,코프라,KOSDAQ,화학,"7,050",350,5.22,"174,407,369,700"
200130,콜마비앤에이치,KOSDAQ,제약,"26,250","1,050",4.17,"775,518,397,500"
294570,쿠콘,KOSDAQ,소프트웨어,"31,700",0,0.00,"319,906,414,500"
317690,퀀타매트릭스,KOSDAQ,의료·정밀기기,"6,230",360,6.13,"102,666,730,530"
365270,큐라클,KOSDAQ,기타서비스,"19,200",800,4.35,"264,767,385,600"
060280,큐렉소,KOSDAQ,유통,"7,450",90,1.22,"249,194,074,050"
040350,큐로컴,KOSDAQ,컴퓨터서비스,"1,155",-10,-0.86,"145,499,360,160"
051780,큐로홀딩스,KOSDAQ,유통,491,-1,-0.20,"61,091,422,950"
115180,큐리언트,KOSDAQ,기타서비스,"30,300",0,0.00,"269,168,898,600"
182360,큐브엔터,KOSDAQ,오락·문화,"13,700",550,4.18,"189,124,211,900"
066310,큐에스아이,KOSDAQ,반도체,"11,400",50,0.44,"105,696,479,400"
016600,큐캐피탈,KOSDAQ,금융,541,1,0.19,"96,431,687,592"
096240,크레버스,KOSDAQ,기타서비스,"24,500",550,2.30,"282,822,218,000"
043590,크로바하이텍,KOSDAQ,반도체,"1,400",-15,-1.06,"50,057,900,200"
114120,크루셜텍,KOSDAQ,IT부품,"1,085",0,0.00,"24,913,026,775"
110790,크리스에프앤씨,KOSDAQ,섬유·의류,"35,400",750,2.16,"414,727,992,000"
900250,크리스탈신소재,KOSDAQ,금융,927,-13,-1.38,"66,586,990,302"
083790,크리스탈지노믹스,KOSDAQ,기타서비스,"4,260",15,0.35,"294,990,030,360"
045520,크린앤사이언스,KOSDAQ,기계·장비,"10,250",0,0.00,"66,625,000,000"
036170,클라우드에어,KOSDAQ,반도체,"1,090",5,0.46,"66,888,532,340"
214150,클래시스,KOSDAQ,의료·정밀기기,"14,550",300,2.11,"942,501,014,100"
352770,클리노믹스,KOSDAQ,기타서비스,"8,100",10,0.12,"110,323,142,100"
237880,클리오,KOSDAQ,화학,"13,500",100,0.75,"243,963,265,500"
139670,키네마스터,KOSDAQ,소프트웨어,"9,080",110,1.23,"123,000,467,560"
413600,키움제6호스팩,KOSDAQ,금융,"2,260",10,0.44,"7,751,800,000"
054780,키이스트,KOSDAQ,오락·문화,"7,870",370,4.93,"153,841,130,910"
219130,타이거일렉,KOSDAQ,반도체,"15,600",-100,-0.64,"98,502,924,000"
065130,탑엔지니어링,KOSDAQ,기계·장비,"5,800",150,2.65,"92,662,290,600"
134580,탑코미디어,KOSDAQ,통신장비,"7,090",90,1.29,"92,975,317,650"
023160,태광,KOSDAQ,금속,"12,100",-550,-4.35,"320,650,000,000"
323280,태성,KOSDAQ,기계·장비,"1,925",-5,-0.26,"46,473,792,750"
053620,태양,KOSDAQ,금속,"7,980",10,0.13,"68,628,000,000"
044490,태웅,KOSDAQ,금속,"9,140",100,1.11,"182,867,462,340"
124560,태웅로직스,KOSDAQ,운송,"5,190",30,0.58,"199,382,070,960"
191420,테고사이언스,KOSDAQ,제약,"21,500",250,1.18,"174,339,931,000"
073640,테라사이언스,KOSDAQ,금속,"1,850",45,2.49,"152,121,750,050"
182690,테라셈,KOSDAQ,유통,"1,440",0,0.00,"30,474,933,120"
066700,테라젠이텍스,KOSDAQ,제약,"4,435",40,0.91,"144,024,119,225"
095610,테스,KOSDAQ,반도체,"19,000",250,1.33,"375,596,294,000"
089030,테크윙,KOSDAQ,반도체,"16,350","1,350",9.00,"316,999,816,800"
054450,텔레칩스,KOSDAQ,반도체,"14,500",50,0.35,"200,910,709,500"
091440,텔레필드,KOSDAQ,통신장비,"4,015",-95,-2.31,"40,044,128,465"
200230,텔콘RF제약,KOSDAQ,통신장비,"1,500",-215,-12.54,"162,906,450,000"
215480,토박스코리아,KOSDAQ,유통,"4,425",30,0.68,"42,546,184,725"
051360,토비스,KOSDAQ,정보기기,"8,820",90,1.03,"144,798,451,560"
045340,토탈소프트,KOSDAQ,소프트웨어,"5,920",-20,-0.34,"50,663,596,800"
108230,톱텍,KOSDAQ,기계·장비,"7,090",40,0.57,"269,584,807,050"
079970,투비소프트,KOSDAQ,소프트웨어,991,-39,-3.79,"40,483,975,240"
199800,툴젠,KOSDAQ,기타서비스,"68,800","1,000",1.47,"540,246,977,600"
105550,트루윈,KOSDAQ,일반전기전자,"2,490",5,0.20,"110,387,855,280"
290090,트윔,KOSDAQ,소프트웨어,"16,500",200,1.23,"121,397,496,000"
026150,특수건설,KOSDAQ,건설,"8,200",10,0.12,"143,879,914,200"
322180,티라유텍,KOSDAQ,소프트웨어,"8,130",50,0.62,"44,440,612,500"
117730,티로보틱스,KOSDAQ,기계·장비,"6,920",50,0.73,"97,830,344,360"
033830,티비씨,KOSDAQ,방송서비스,975,8,0.83,"97,500,000,000"
057680,티사이언티픽,KOSDAQ,디지털컨텐츠,"2,385",-5,-0.21,"124,553,550,735"
064760,티씨케이,KOSDAQ,반도체,"114,300",500,0.44,"1,334,452,500,000"
246710,티앤알바이오팹,KOSDAQ,제약,"17,600","1,950",12.46,"365,938,566,400"
340570,티앤엘,KOSDAQ,제약,"31,400","-1,250",-3.83,"255,219,200,000"
043220,티에스넥스젠,KOSDAQ,기계·장비,"1,185",5,0.42,"125,146,713,585"
277880,티에스아이,KOSDAQ,기계·장비,"9,280",60,0.65,"173,010,306,560"
131290,티에스이,KOSDAQ,반도체,"57,900","1,100",1.94,"640,456,739,100"
356860,티엘비,KOSDAQ,일반전기전자,"36,450",200,0.55,"179,199,681,750"
062860,티엘아이,KOSDAQ,반도체,"6,600",-50,-0.75,"65,159,952,000"
321550,티움바이오,KOSDAQ,기타서비스,"17,050",-50,-0.29,"408,794,653,300"
104480,티케이케미칼,KOSDAQ,화학,"3,960",50,1.28,"359,945,918,640"
081150,티플랙스,KOSDAQ,금속,"4,075",-25,-0.61,"98,893,738,150"
130740,티피씨글로벌,KOSDAQ,운송장비·부품,"2,810",0,0.00,"31,687,467,990"
084730,팅크웨어,KOSDAQ,통신장비,"12,750",-100,-0.78,"132,927,445,500"
046210,파나진,KOSDAQ,의료·정밀기기,"3,120",-35,-1.11,"100,266,379,200"
058530,파나케이아,KOSDAQ,기계·장비,"1,620",0,0.00,"29,287,053,360"
034230,파라다이스,KOSDAQ,오락·문화,"12,750",400,3.24,"1,159,519,068,000"
033540,파라텍,KOSDAQ,기계·장비,"1,515",25,1.68,"76,773,199,185"
043200,파루,KOSDAQ,IT부품,"1,025",5,0.49,"42,849,422,875"
214450,파마리서치,KOSDAQ,제약,"65,000","2,800",4.50,"657,275,450,000"
208340,파멥신,KOSDAQ,제약,"4,455",-30,-0.67,"114,398,991,630"
177830,파버나인,KOSDAQ,일반전기전자,"3,770",40,1.07,"53,868,598,810"
037070,파세코,KOSDAQ,일반전기전자,"15,750",100,0.64,"315,000,000,000"
150900,파수,KOSDAQ,소프트웨어,"8,880",150,1.72,"103,318,107,360"
037030,파워넷,KOSDAQ,일반전기전자,"3,625",25,0.69,"64,026,751,000"
047310,파워로직스,KOSDAQ,IT부품,"5,730",20,0.35,"197,232,226,860"
368770,파이버프로,KOSDAQ,의료·정밀기기,"3,730",-85,-2.23,"119,599,559,250"
170790,파이오링크,KOSDAQ,통신장비,"10,950",0,0.00,"75,076,813,500"
049120,파인디앤씨,KOSDAQ,IT부품,"1,760",-15,-0.85,"49,593,492,960"
038950,파인디지털,KOSDAQ,통신장비,"5,060",-140,-2.69,"51,666,470,900"
106240,파인테크닉스,KOSDAQ,IT부품,"11,100",-300,-2.63,"501,635,295,900"
131760,파인텍,KOSDAQ,IT부품,"1,065",0,0.00,"45,717,034,545"
065690,파커스,KOSDAQ,IT부품,"2,530",-65,-2.50,"35,544,807,430"
140860,파크시스템스,KOSDAQ,의료·정밀기기,"91,400",400,0.44,"634,732,692,600"
091700,파트론,KOSDAQ,IT부품,"8,080",30,0.37,"476,059,169,120"
032800,판타지오,KOSDAQ,오락·문화,641,6,0.94,"41,460,435,106"
318010,팜스빌,KOSDAQ,음식료·담배,"12,800",50,0.39,"101,495,526,400"
027710,팜스토리,KOSDAQ,음식료·담배,"2,720",-15,-0.55,"303,053,152,000"
225590,패션플랫폼,KOSDAQ,섬유·의류,"1,400",20,1.45,"37,291,398,200"
054300,팬스타엔터프라이즈,KOSDAQ,기계·장비,710,-3,-0.42,"41,985,157,750"
068050,팬엔터테인먼트,KOSDAQ,오락·문화,"3,365",40,1.20,"93,190,565,740"
222110,팬젠,KOSDAQ,제약,"6,600",0,0.00,"70,472,358,000"
263750,펄어비스,KOSDAQ,디지털컨텐츠,"51,800","1,950",3.91,"3,327,417,289,000"
251970,펌텍코리아,KOSDAQ,화학,"15,150",350,2.36,"187,860,000,000"
087010,펩트론,KOSDAQ,제약,"10,050",-300,-2.90,"207,299,872,650"
119500,포메탈,KOSDAQ,금속,"4,575",95,2.12,"54,201,086,400"
389140,포바이포,KOSDAQ,디지털컨텐츠,"21,000","-2,250",-9.68,"214,708,935,000"
022100,포스코 ICT,KOSDAQ,기타서비스,"5,310",310,6.20,"807,304,410,990"
009520,포스코엠텍,KOSDAQ,금속,"5,950",690,13.12,"247,774,082,850"
189690,포시에스,KOSDAQ,소프트웨어,"6,960",-180,-2.52,"60,368,541,360"
318020,포인트모바일,KOSDAQ,일반전기전자,"18,100",0,0.00,"229,187,123,200"
256630,포인트엔지니어링,KOSDAQ,금속,"2,580",0,0.00,"149,390,570,760"
331380,포커스에이치엔에스,KOSDAQ,일반전기전자,"2,385",15,0.63,"45,430,868,070"
234100,폴라리스세원,KOSDAQ,운송장비·부품,"2,060",20,0.98,"68,972,398,820"
041020,폴라리스오피스,KOSDAQ,소프트웨어,"1,505",55,3.79,"64,149,318,660"
114630,폴라리스우노,KOSDAQ,화학,"4,320",130,3.10,"58,675,289,760"
290720,푸드나무,KOSDAQ,유통,"19,650",-150,-0.76,"133,738,568,100"
005670,푸드웰,KOSDAQ,음식료·담배,"6,090",20,0.33,"60,900,000,000"
094940,푸른기술,KOSDAQ,정보기기,"7,850",-40,-0.51,"65,636,880,100"
007330,푸른저축은행,KOSDAQ,금융,"9,150",770,9.19,"138,007,620,000"
093380,풍강,KOSDAQ,금속,"4,070",25,0.62,"40,208,803,910"
023900,풍국주정,KOSDAQ,음식료·담배,"14,600",-100,-0.68,"183,960,000,000"
371950,풍원정밀,KOSDAQ,IT부품,"15,450",100,0.65,"325,075,539,600"
370090,퓨런티어,KOSDAQ,의료·정밀기기,"27,650",-450,-1.60,"220,259,347,000"
220100,퓨쳐켐,KOSDAQ,제약,"16,950",150,0.89,"232,078,908,450"
035200,프럼파스트,KOSDAQ,화학,"4,065",15,0.37,"39,554,848,350"
334970,프레스티지바이오로직스,KOSDAQ,제약,"4,580",70,1.55,"216,726,236,620"
203690,프로스테믹스,KOSDAQ,종이·목재,"1,945",-400,-17.06,"89,285,411,720"
321260,프로이천,KOSDAQ,일반전기전자,"1,960",20,1.03,"55,256,484,640"
053610,프로텍,KOSDAQ,반도체,"21,350",-100,-0.47,"234,850,000,000"
377220,프롬바이오,KOSDAQ,음식료·담배,"8,690",-260,-2.91,"123,006,950,000"
335810,프리시젼바이오,KOSDAQ,의료·정밀기기,"7,560",-10,-0.13,"87,512,488,560"
053160,프리엠스,KOSDAQ,일반전기전자,"9,080",-100,-1.09,"54,480,000,000"
041590,플래스크,KOSDAQ,건설,"1,470",20,1.38,"178,707,232,620"
367000,플래티어,KOSDAQ,소프트웨어,"12,300",300,2.50,"101,717,396,100"
075130,플랜티넷,KOSDAQ,컴퓨터서비스,"2,705",55,2.08,"44,963,375,600"
237820,플레이디,KOSDAQ,기타서비스,"5,890",10,0.17,"75,551,854,600"
023770,플레이위드,KOSDAQ,디지털컨텐츠,"8,300",140,1.72,"72,764,606,000"
300080,플리토,KOSDAQ,디지털컨텐츠,"33,900","2,100",6.60,"176,921,082,900"
032580,피델릭스,KOSDAQ,반도체,"1,400",30,2.19,"46,384,889,600"
051380,피씨디렉트,KOSDAQ,유통,"18,100",700,4.02,"138,827,651,600"
241820,피씨엘,KOSDAQ,제약,"25,600",150,0.59,"269,029,299,200"
237750,피앤씨테크,KOSDAQ,일반전기전자,"6,830",-40,-0.58,"44,371,778,000"
024850,피에스엠씨,KOSDAQ,반도체,"1,005",-10,-0.99,"40,776,494,130"
319660,피에스케이,KOSDAQ,반도체,"38,150",900,2.42,"563,285,513,000"
031980,피에스케이홀딩스,KOSDAQ,반도체,"9,070",280,3.19,"195,570,922,650"
002230,피에스텍,KOSDAQ,의료·정밀기기,"4,300",70,1.65,"84,577,744,900"
057880,피에이치씨,KOSDAQ,유통,"1,740",0,0.00,"206,724,832,500"
043370,피에이치에이,KOSDAQ,운송장비·부품,"7,520",180,2.45,"157,920,000,000"
239890,피엔에이치테크,KOSDAQ,화학,"17,250",600,3.60,"158,814,402,000"
347740,피엔케이피부임상연구센타,KOSDAQ,기타서비스,"20,500","-1,050",-4.87,"153,804,202,000"
137400,피엔티,KOSDAQ,기계·장비,"40,250",750,1.90,"915,333,219,500"
128660,피제이메탈,KOSDAQ,금속,"3,770",-5,-0.13,"93,508,701,130"
006140,피제이전자,KOSDAQ,의료·정밀기기,"6,170",-20,-0.32,"92,550,000,000"
376180,피코그램,KOSDAQ,기타제조,"35,200","-3,050",-7.97,"110,249,321,600"
304840,피플바이오,KOSDAQ,제약,"9,170",30,0.33,"107,772,075,600"
062970,피피아이,KOSDAQ,일반전기전자,"2,745",50,1.86,"25,550,967,825"
087600,픽셀플러스,KOSDAQ,반도체,"7,780",-70,-0.89,"63,535,821,240"
161580,필옵틱스,KOSDAQ,IT부품,"6,690",10,0.15,"147,107,125,830"
347770,핌스,KOSDAQ,IT부품,"12,850",450,3.63,"97,339,585,250"
163730,핑거,KOSDAQ,소프트웨어,"11,750",250,2.17,"109,224,968,500"
332710,하나금융14호스팩,KOSDAQ,금융,"2,295",0,0.00,"10,120,950,000"
341160,하나금융15호스팩,KOSDAQ,금융,"2,315",0,0.00,"10,903,650,000"
343510,하나금융16호스팩,KOSDAQ,금융,"2,205",15,0.68,"8,842,050,000"
388220,하나금융19호스팩,KOSDAQ,금융,"2,145",0,0.00,"13,534,950,000"
400560,하나금융20호스팩,KOSDAQ,금융,"2,260",0,0.00,"6,893,000,000"
406760,하나금융21호스팩,KOSDAQ,금융,"2,130",10,0.47,"15,783,300,000"
418170,하나금융22호스팩,KOSDAQ,금융,"2,130",5,0.24,"12,801,300,000"
299030,하나기술,KOSDAQ,기계·장비,"50,400",0,0.00,"376,647,768,000"
067310,하나마이크론,KOSDAQ,반도체,"12,500",300,2.46,"599,023,175,000"
372290,하나머스트7호스팩,KOSDAQ,금융,"2,180",5,0.23,"9,382,720,000"
166090,하나머티리얼즈,KOSDAQ,반도체,"41,400",50,0.12,"817,760,703,600"
136480,하림,KOSDAQ,음식료·담배,"2,925",-20,-0.68,"310,663,378,350"
003380,하림지주,KOSDAQ,금융,"8,070",120,1.51,"903,885,361,470"
365590,하이딥,KOSDAQ,반도체,"1,570",5,0.32,"211,843,067,300"
149980,하이로닉,KOSDAQ,의료·정밀기기,"7,430",120,1.64,"104,792,868,600"
013030,하이록코리아,KOSDAQ,금속,"17,450",-150,-0.85,"237,550,898,400"
126700,하이비젼시스템,KOSDAQ,의료·정밀기기,"14,400",150,1.05,"215,166,412,800"
106080,하이소닉,KOSDAQ,IT부품,"5,990",0,0.00,"76,877,157,500"
340120,하이제5호스팩,KOSDAQ,금융,"2,030",0,0.00,"10,190,600,000"
377400,하이제6호스팩,KOSDAQ,금융,"2,140",15,0.71,"11,572,050,000"
400840,하이제7호스팩,KOSDAQ,금융,"2,125",15,0.71,"10,880,000,000"
221840,하이즈항공,KOSDAQ,운송장비·부품,"3,960",5,0.13,"74,054,221,560"
106190,하이텍팜,KOSDAQ,제약,"10,000",-50,-0.50,"70,887,820,000"
373200,하인크코리아,KOSDAQ,기타제조,"8,010",-490,-5.76,"151,605,270,000"
066130,하츠,KOSDAQ,일반전기전자,"6,140",10,0.16,"78,592,000,000"
004590,한국가구,KOSDAQ,유통,"5,580",-80,-1.41,"83,700,000,000"
039340,한국경제TV,KOSDAQ,방송서비스,"5,900",0,0.00,"135,700,000,000"
034950,한국기업평가,KOSDAQ,기타서비스,"72,700",-200,-0.27,"330,095,367,800"
222980,한국맥널티,KOSDAQ,음식료·담배,"5,960",0,0.00,"65,747,638,680"
256840,한국비엔씨,KOSDAQ,제약,"11,850",400,3.49,"799,701,693,750"
025550,한국선재,KOSDAQ,금속,"4,215",15,0.36,"100,777,269,570"
017890,한국알콜,KOSDAQ,화학,"9,630",90,0.94,"208,063,468,800"
080720,한국유니온제약,KOSDAQ,제약,"7,610",-70,-0.91,"60,147,370,080"
063570,한국전자금융,KOSDAQ,기타서비스,"4,820",20,0.42,"164,592,048,960"
041460,한국전자인증,KOSDAQ,소프트웨어,"5,670",50,0.89,"107,730,000,000"
101680,한국정밀기계,KOSDAQ,기계·장비,"1,440",0,0.00,"12,101,760,000"
039740,한국정보공학,KOSDAQ,유통,"3,510",5,0.14,"28,144,573,470"
053300,한국정보인증,KOSDAQ,소프트웨어,"5,930",110,1.89,"247,733,642,830"
025770,한국정보통신,KOSDAQ,통신서비스,"7,780",50,0.65,"291,316,428,380"
409570,한국제10호스팩,KOSDAQ,금융,"2,165",5,0.23,"11,712,650,000"
023760,한국캐피탈,KOSDAQ,금융,774,4,0.52,"244,281,811,824"
054040,한국컴퓨터,KOSDAQ,IT부품,"3,675",-50,-1.34,"59,061,990,750"
050540,한국코퍼레이션,KOSDAQ,기타서비스,822,0,0.00,"4,207,455,498"
021650,한국큐빅,KOSDAQ,화학,"2,855",0,0.00,"46,680,857,365"
053590,한국테크놀로지,KOSDAQ,유통,769,-33,-4.11,"96,317,104,659"
032300,한국파마,KOSDAQ,제약,"33,200",-800,-2.35,"362,102,473,200"
037230,한국팩키지,KOSDAQ,종이·목재,"3,125",-75,-2.34,"93,126,021,875"
030520,한글과컴퓨터,KOSDAQ,소프트웨어,"16,200",0,0.00,"408,302,046,000"
052600,한네트,KOSDAQ,통신서비스,"6,970",140,2.05,"80,598,989,000"
256150,한독크린텍,KOSDAQ,기계·장비,"10,600",50,0.47,"88,987,000,000"
092460,한라IMS,KOSDAQ,운송장비·부품,"5,100",60,1.19,"89,849,081,700"
047080,한빛소프트,KOSDAQ,디지털컨텐츠,"3,105",75,2.48,"77,073,434,010"
070590,한솔인티큐브,KOSDAQ,컴퓨터서비스,"1,840",-20,-1.08,"25,538,318,640"
226440,한송네오텍,KOSDAQ,기계·장비,"1,530",0,0.00,"90,418,067,280"
042520,한스바이오메드,KOSDAQ,제약,"10,300",0,0.00,"104,060,704,300"
078350,한양디지텍,KOSDAQ,반도체,"12,650",200,1.61,"192,841,432,300"
045100,한양이엔지,KOSDAQ,기타서비스,"13,300",100,0.76,"239,400,000,000"
046110,한일네트웍스,KOSDAQ,컴퓨터서비스,"12,000",0,0.00,"143,450,724,000"
024740,한일단조,KOSDAQ,운송장비·부품,"2,660",0,0.00,"79,510,932,480"
005860,한일사료,KOSDAQ,음식료·담배,"6,800",-60,-0.87,"267,945,058,000"
123840,한일진공,KOSDAQ,기계·장비,622,-5,-0.80,"53,648,428,646"
007770,한일화학,KOSDAQ,화학,"19,950","-1,900",-8.70,"70,024,500,000"
043090,한창바이오텍,KOSDAQ,유통,"1,940",5,0.26,"73,312,101,420"
079170,한창산업,KOSDAQ,금속,"7,540",260,3.57,"39,208,000,000"
086960,한컴MDS,KOSDAQ,소프트웨어,"12,000",150,1.27,"106,711,296,000"
054920,한컴위드,KOSDAQ,소프트웨어,"4,680",-25,-0.53,"132,055,939,080"
002680,한탑,KOSDAQ,음식료·담배,"2,250",-20,-0.88,"67,488,338,250"
386580,한화플러스제2호스팩,KOSDAQ,금융,"2,200",-5,-0.23,"9,152,000,000"
034810,해성산업,KOSDAQ,금융,"10,000",-50,-0.50,"263,562,980,000"
03481K,해성산업1우,KOSDAQ,금융,"14,350",150,1.06,"14,350,000,000"
076610,해성옵틱스,KOSDAQ,IT부품,805,-6,-0.74,"94,369,179,170"
059270,해성티피씨,KOSDAQ,금속,"6,030",-10,-0.17,"57,043,800,000"
220180,핸디소프트,KOSDAQ,소프트웨어,"4,470",70,1.59,"86,753,760,000"
900270,헝셩그룹,KOSDAQ,금융,350,6,1.74,"28,988,700,300"
084990,헬릭스미스,KOSDAQ,기타서비스,"19,200",500,2.67,"723,635,059,200"
170030,현대공업,KOSDAQ,운송장비·부품,"7,250",450,6.62,"111,215,000,000"
319400,현대무벡스,KOSDAQ,기계·장비,"3,000",5,0.17,"338,721,564,000"
048410,현대바이오,KOSDAQ,화학,"26,300",100,0.38,"1,039,081,650,400"
052260,현대바이오랜드,KOSDAQ,화학,"11,700",200,1.74,"175,500,000,000"
041440,현대에버다임,KOSDAQ,기계·장비,"9,370",190,2.07,"167,872,395,280"
039010,현대에이치티,KOSDAQ,통신장비,"8,220",20,0.24,"70,897,500,000"
090850,현대이지웰,KOSDAQ,기타서비스,"7,290",-50,-0.68,"173,110,971,690"
092300,현우산업,KOSDAQ,IT부품,"4,265",105,2.52,"79,639,560,240"
138360,협진,KOSDAQ,화학,"4,480",0,0.00,"155,061,688,320"
011080,형지I&C,KOSDAQ,섬유·의류,862,-21,-2.38,"33,629,765,438"
060560,홈센타홀딩스,KOSDAQ,유통,"1,235",-35,-2.76,"157,671,863,375"
064240,홈캐스트,KOSDAQ,통신장비,"3,435",-95,-2.69,"120,355,571,220"
039610,화성밸브,KOSDAQ,기계·장비,"5,130",-60,-1.16,"53,405,352,000"
126640,화신정공,KOSDAQ,운송장비·부품,"1,580",35,2.27,"57,470,741,460"
061250,화일약품,KOSDAQ,제약,"2,675",-80,-2.90,"182,039,116,050"
097870,효성오앤비,KOSDAQ,화학,"9,550",220,2.36,"81,079,500,000"
290270,휴네시온,KOSDAQ,소프트웨어,"4,150",-10,-0.24,"39,871,838,800"
353190,휴럼,KOSDAQ,음식료·담배,"1,180",5,0.43,"45,288,895,600"
090710,휴림로봇,KOSDAQ,기계·장비,"2,805",-10,-0.36,"459,390,832,890"
205470,휴마시스,KOSDAQ,제약,"19,700",-350,-1.75,"674,209,155,500"
115160,휴맥스,KOSDAQ,통신장비,"3,445",-80,-2.27,"151,378,085,105"
028080,휴맥스홀딩스,KOSDAQ,컴퓨터서비스,"3,350",-55,-1.62,"42,134,645,100"
032860,휴먼엔,KOSDAQ,기타서비스,"3,640",0,0.00,"65,288,375,880"
200670,휴메딕스,KOSDAQ,제약,"21,950",450,2.09,"218,867,708,300"
065510,휴비츠,KOSDAQ,의료·정밀기기,"11,100",150,1.37,"131,899,868,100"
215090,휴센텍,KOSDAQ,의료·정밀기기,"1,505",0,0.00,"120,843,123,170"
263920,휴엠앤씨,KOSDAQ,기타제조,"4,555",0,0.00,"223,400,585,370"
243070,휴온스,KOSDAQ,제약,"36,600","1,700",4.87,"436,841,093,400"
084110,휴온스글로벌,KOSDAQ,제약,"22,450",500,2.28,"283,352,495,400"
145020,휴젤,KOSDAQ,제약,"124,000","3,900",3.25,"1,535,796,420,000"
024060,흥구석유,KOSDAQ,유통,"5,960",-80,-1.32,"89,400,000,000"
010240,흥국,KOSDAQ,기계·장비,"6,530",0,0.00,"80,467,204,880"
189980,흥국에프엔비,KOSDAQ,음식료·담배,"2,820",-20,-0.70,"112,793,714,220"
037440,희림,KOSDAQ,기타서비스,"7,900",140,1.80,"109,987,552,500"
238490,힘스,KOSDAQ,반도체,"6,090",10,0.16,"68,891,517,240"
